task,phrase,kind,base_kind,score,logit,z,grip,proxy_imputed,n_ctx,gt_success,source
take the eggplant and put it between the two right burners,Shift the eggplant so it's sitting between the two right-side burners.,natural,,0.6017017086009065,5.6408,-3.319,0.089,False,64,,generated_natural
take the eggplant and put it between the two right burners,Position the eggplant in the gap between the two rightmost burners.,natural,,0.7063501825697128,6.2767,-1.8724,0.0896,False,64,,generated_natural
take the eggplant and put it between the two right burners,take the eggplant and put it between the two right burners,original,,1.0,8.0608,1.0424,0.0464,False,64,,search_boards
take the red object out of the pot and put it on the left burner,move the red toy from inside the pot to the left burner,search,,0.0,-0.0338,-9.0733,0.3643,False,64,,search_boards
take the red object out of the pot and put it on the left burner,move the red toy from the pot to the left burner,search,,0.006156801661745612,0.014,-9.1864,0.3556,False,64,,search_boards
take the red object out of the pot and put it on the left burner,Place the red item onto the left burner after removing it from the pot.,natural,,0.015784932251708544,0.0887,-9.4407,0.3391,False,64,,generated_natural
take the red object out of the pot and put it on the left burner,Move the red thing from the pot to the left burner.,natural,,0.021704386640537598,0.1347,-9.014,0.3518,False,64,,generated_natural
take the red object out of the pot and put it on the left burner,"Provided that it is currently situated within the cooking pot, would you be so kind as to relocate the crimson-colored entity onto the leftmost heating element?",adversarial,,0.049547523147902325,0.3508,-9.1123,0.3288,False,64,,generated_adversarial
take the red object out of the pot and put it on the left burner,transfer the red toy from the pot to the left burner,search,,0.0625957551795156,0.4521,-8.9564,0.326,False,64,,search_boards
take the red object out of the pot and put it on the left burner,transfer the red toy from inside the pot to the left burner,search,,0.07682918745844858,0.5626,-8.8066,0.3221,False,64,,search_boards
take the red object out of the pot and put it on the left burner,Can you grab the red piece out of the pot and leave it on the left burner?,natural,,0.08757666796354006,0.646,-8.8296,0.3138,False,64,,generated_natural
take the red object out of the pot and put it on the left burner,transfer the red item from the pot to the left burner,search,,0.10123752888678848,0.752,-9.1764,0.2908,False,64,,search_boards
take the red object out of the pot and put it on the left burner,"Regarding the vessel typically used for boiling, extract the item possessing a reddish hue from within it, ensuring its final resting place is precisely atop the burner situated on your left-hand side.",adversarial,,0.10977659450803409,0.8183,-8.3804,0.3162,False,64,,generated_adversarial
take the red object out of the pot and put it on the left burner,Extract that red object from the pot and set it on the left stovetop.,natural,,0.11445907494940913,0.8547,-8.574,0.3054,False,64,,generated_natural
take the red object out of the pot and put it on the left burner,Pick up the red spatula and place it on the left burner.,rephrased,adversarial,0.13478343622843997,1.0124,-8.6878,0.287,False,128,,loop_qwen
take the red object out of the pot and put it on the left burner,place the red item from the pot onto the left burner,search,,0.13708953826490364,1.0303,-8.5491,0.2909,False,64,,search_boards
take the red object out of the pot and put it on the left burner,Take the red spatula out of the pot and put it on the left burner.,search,,0.15113819438196704,1.1394,-8.036,0.3014,False,64,,probe
take the red object out of the pot and put it on the left burner,Transfer the red object inside the pot over to the left burner.,natural,,0.15571622700351315,1.1749,-8.4014,0.2839,False,64,,generated_natural
take the red object out of the pot and put it on the left burner,"Elevate the vermilion entity from its current enclosure inside the stockpot, subsequently migrating it to rest upon the heating coil positioned on the port side of the stove.",adversarial,,0.15820506853713806,1.1942,-8.2439,0.2884,False,64,,generated_adversarial
take the red object out of the pot and put it on the left burner,Grab the red spatula on the front-left burner and place it on the left burner.,rephrased,adversarial,0.1745650632342835,1.3212,-8.7261,0.2582,False,64,,loop_qwen
take the red object out of the pot and put it on the left burner,Grab the red spatula and place it on the left burner.,rephrased,adversarial,0.18941849461030993,1.4365,-8.2362,0.2673,False,64,,loop_claude
take the red object out of the pot and put it on the left burner,move the red object out of the metal pot to the left burner,search,,0.21663206247281114,1.6478,-7.2787,0.2862,False,64,,search_boards
take the red object out of the pot and put it on the left burner,"Reach into the pot, take out the red object, and position it on the left hotplate.",natural,,0.22774126230072764,1.734,-7.3505,0.2758,False,64,,generated_natural
take the red object out of the pot and put it on the left burner,Pick the red item out of the pot and pop it on the left burner.,natural,,0.2323517955089209,1.7698,-7.1288,0.2813,False,64,,generated_natural
take the red object out of the pot and put it on the left burner,Pick up the red object and place it on the left burner.,search,,0.23642978363685038,1.8014,-7.4702,0.2651,False,64,,probe
take the red object out of the pot and put it on the left burner,Move the red object from the pot to the left burner.,rephrased,adversarial,0.24994937570492406,1.9064,-7.2894,0.263,False,64,,loop_gemini
take the red object out of the pot and put it on the left burner,"Targeting the red object that currently resides within the confines of the pot, please initiate a retrieval sequence to extract it, culminating in its placement atop the left burner.",adversarial,,0.2949589579904056,2.2558,-6.9233,0.2465,False,64,,generated_adversarial
take the red object out of the pot and put it on the left burner,"Get the red item out of the pot, then put it on the left burner.",natural,,0.3695731161581372,2.8349,-6.2504,0.2217,False,64,,generated_natural
take the red object out of the pot and put it on the left burner,Take the red object from the pot and place it on the left burner.,rephrased,adversarial,0.44861077190251925,3.4484,-5.2748,0.2058,False,128,,loop_claude
take the red object out of the pot and put it on the left burner,pick up the red object from the pot and put it on the left burner,rephrased,adversarial,0.6439008774971302,4.9643,-3.2452,0.1516,False,128,,loop_gemini
take the red object out of the pot and put it on the left burner,Take the red object from the pot and put it on the left burner.,search,,0.659898299520255,5.0885,-2.8592,0.1558,False,64,,probe
take the red object out of the pot and put it on the left burner,Take the red object out of the pot and place it atop the left burner.,rephrased,adversarial,0.6778341350050234,5.2277,-2.8101,0.1454,False,64,,loop_claude
take the red object out of the pot and put it on the left burner,Take the red object out of the pot and place it on the left burner.,rephrased,adversarial,0.9403611396206931,7.2655,-0.2188,0.0672,False,64,,loop_claude
take the red object out of the pot and put it on the left burner,Take the red object out of the pot and put it on the left burner.,rephrased,adversarial,0.9842352487080815,7.6061,0.5022,0.0654,False,64,,loop_gemini
take the red object out of the pot and put it on the left burner,take the red object out of the pot and put it on the left burner,original,,1.0,7.7284,0.8979,0.0701,False,192,,search_boards
topple basil bottle cardboard fence,"If it is within your operational parameters, kindly disrupt the vertical equilibrium of the green culinary herb receptacle so that it collapses onto the corrugated paper barricade.",adversarial,,0.0,0.5879,-8.1155,0.347,False,64,,generated_adversarial
topple basil bottle cardboard fence,"The container of basil, which presently stands upright on the surface, ought to be forcefully overbalanced until its downward trajectory intersects with the miniature cardboard wall.",adversarial,,0.18477702658615344,1.9375,-4.9878,0.3506,False,64,,generated_adversarial
topple basil bottle cardboard fence,That cylindrical vessel housing the dried green leaves requires a sufficient lateral displacement to ensure it tumbles directly atop the makeshift paperboard perimeter.,adversarial,,0.2141141700324042,2.1518,-7.1899,0.2452,False,64,,generated_adversarial
topple basil bottle cardboard fence,"Proceed to compromise the center of gravity of the dispenser housing the green pesto herb, thereby forcing it to capsize and come to rest upon the miniature wall made of corrugated packing material.",adversarial,,0.28583842656519187,2.6757,-7.2155,0.1979,False,64,,generated_adversarial
topple basil bottle cardboard fence,Make the green herb bottle fall over against the little paper wall.,natural,,0.39583512457825587,3.4792,-6.227,0.1657,False,64,,generated_natural
topple basil bottle cardboard fence,Please push the spice bottle down so it hits the cardboard fence.,natural,,0.48944776663188444,4.1629,-4.4589,0.1748,False,64,,generated_natural
topple basil bottle cardboard fence,knock over the red jar on the left,search,,0.5099628070253713,4.3128,-3.9478,0.1816,False,64,,search_boards
topple basil bottle cardboard fence,push the red bottle over,search,,0.5303303715646206,4.4616,-4.3057,0.1544,False,64,,search_boards
topple basil bottle cardboard fence,push over the red jar,search,,0.5370635026610264,4.5107,-4.4414,0.1447,False,64,,search_boards
topple basil bottle cardboard fence,push over the red bottle on the left,search,,0.5733716857340804,4.7759,-4.0213,0.1378,False,64,,search_boards
topple basil bottle cardboard fence,tip over the red jar,search,,0.650358358707416,5.3383,-3.2701,0.1176,False,64,,search_boards
topple basil bottle cardboard fence,topple the red bottle on the left,search,,0.7974392629913059,6.4126,-1.6335,0.087,False,64,,search_boards
topple basil bottle cardboard fence,Tip the jar of basil into the cardboard barrier.,natural,,0.8864494693374229,7.0627,-0.1189,0.089,False,64,,generated_natural
topple basil bottle cardboard fence,Nudge the bottle of basil until it falls onto the cardboard fence.,natural,,0.9326412707522144,7.4001,0.2817,0.0749,False,64,,generated_natural
topple basil bottle cardboard fence,Knock the basil bottle over onto the cardboard fence.,natural,,0.9427076431323363,7.4737,0.4353,0.0745,False,64,,generated_natural
topple basil bottle cardboard fence,Tip over the basil onto the cardboard fence.,natural,,0.9724670158170591,7.691,0.7584,0.0679,False,64,,generated_natural
topple basil bottle cardboard fence,I want you to push over the basil bottle into the cardboard.,natural,,0.9822977143333789,7.7628,0.8265,0.0643,False,64,,generated_natural
topple basil bottle cardboard fence,Topple the bottle of basil toward the cardboard fence.,natural,,0.9864544880661601,7.7932,1.0613,0.0708,False,64,,generated_natural
topple basil bottle cardboard fence,topple basil bottle cardboard fence,original,,1.0,7.8921,1.2566,0.0697,False,64,,search_boards
topple hot sauce bottle cardboard fence,I would be exceedingly grateful if you were to destabilize the vessel containing spicy condiment such that it collapses directly upon the miniature corrugated barrier.,adversarial,,0.0,0.9751,-8.6101,0.2934,False,64,,generated_adversarial
topple hot sauce bottle cardboard fence,"Directing your end-effector toward the receptacle of capsaicin-infused liquid, impart enough lateral momentum to cause a loss of balance, ensuring it crashes onto the corrugated paper partition.",adversarial,,0.02593264600082855,1.1588,-8.529,0.2803,False,64,,generated_adversarial
topple hot sauce bottle cardboard fence,"Executing a controlled lateral sweep, apply sufficient pressure to the vertical axis of the fiery liquid's container so as to disrupt its center of mass, ensuring it tips past its critical angle and crashes directly into the makeshift corrugated perimeter.",adversarial,,0.10892602506337441,1.7464,-7.4031,0.2726,False,64,,generated_adversarial
